instrument_id;name;symbol;alltime_high;first_shaken_at;first_shaken_price;recent_high;last_price
6071;AMERICAN SUPERCONDUCTOR CORP;AMSC;440.2;2002-02-11;65.6;10.4;6.3
6072;ANADIGICS, Inc.;ANAD;19.34;2002-06-20;7.12;1.5;0.6507
6073;ACCESS NATIONAL CORP;ANCX;22.65;2007-07-31;7.01;22.65;18.38
6076;ANALYSTS INTERNATIONAL CORP;ANLY;26.15;2002-09-17;13.05;6.45;6.44
6083;AMERICAN PUBLIC EDUCATION;APEI;49.65;2010-08-13;24.7;35.18;16.31
6086;HERON THERAPEUTICS INC;HRTX;345.6;2002-08-19;104;41.51;23.27
6089;ACCURAY INC;ARAY;29.25;2007-08-17;13.45;9.87;6.04
6094;Approach Resources Inc.;AREX;38.55;2008-08-08;13.87;9.47;1.1
6095;GENTHERM INC;THRM;57.86;2002-07-18;1.91;57.86;38.81
6096;ARIAD Pharmaceuticals, Inc.;ARIA;25.16;2002-10-08;2.699;9.89;5.5
6097;ARK RESTAURANTS CORP;ARKR;41.88;2008-07-29;19.2;26.99;21.5
6098;Arena Pharmaceuticals, Inc.;ARNA;20.43;2002-08-05;6.1;5.01;1.7
6099;ArQule, Inc.;ARQL;16.9;2002-04-29;8.3;2.61;1.81
6100;Array BioPharma Inc.;ARRY;14.85;2002-07-11;7.34;8.39;3.325
6104;AROTECH CORP;ARTX;53.9;2002-06-05;14.84;3.65;2.16
6108;ASCENT CAPITAL GROUP INC-A;ASCMA;88.5;2015-01-20;43.88;47.5;12.96
6109;AMERICAN SCIENCE & ENGINEERI;ASEI;94.66;2002-07-15;11.6;56.82;34.8
6114;AmeriServ Financial Inc.;ASRV;6.48;2002-08-15;2.6;3.44;3.16
6116;ASCENT SOLAR TECHNOLOGIES;ASTI;267.5;2008-03-10;123.9;2.01;0.069
6118;Amtech Systems, Inc.;ASYS;29.07;2002-09-19;3.6068;12.5;5.19
6121;Alphatec Holdings, Inc.;ATEC;9;2006-10-09;3.63;1.53;0.2916
6122;athenahealth, Inc.;ATHN;204.41;2008-03-24;22.61;167.87;143.91
6123;Atlantic Tele-Network, Inc.;ATNI;83.48;2008-11-19;18.61;83.48;76.04
6124;AtriCure, Inc.;ATRC;27.93;2006-02-28;7.3;27.93;18.75
6125;ATRION CORPORATION;ATRI;420.9;2002-09-24;18.31;420.9;371.6
6128;ASTRONICS CORP;ATRO;76.6;2002-09-05;6.25;76.6;34.28
6132;AudioCodes Ltd.;AUDC;16.61;2002-06-19;2.9;5.48;3.93
6135;AeroVironment, Inc.;AVAV;41.39;2009-03-11;19.62;29.82;24.67
6137;SAREPTA THERAPEUTICS INC;SRPT;77.82;2002-05-08;37.494;41.79;12.11
6141;AWARE INC/MASS;AWRE;9.51;2002-05-02;4.57;5.11;3.01
6142;AXT Inc;AXTI;16.89;2002-06-03;8.38;2.88;2.57
6144;NATUS MEDICAL INC;BABY;50.48;2006-06-27;10.63;50.48;36.76
6150;Bioanalytical Systems, Inc.;BASI;10.05;2002-07-23;3.8068;2.25;1.41
6151;BEASLEY BROADCAST GRP INC -A;BBGI;19.09;2006-04-28;9.41;5.53;3.27
6155;BCB BANCORP INC;BCBP;28;2008-01-07;13.9;12.5;10.45
6156;BioCryst Pharmaceuticals, Inc.;BCRX;22.41;2002-06-04;2.9;16.39;7.4
6159;BIOTELEMETRY INC;BEAT;34.5;2008-12-09;17.03;16.68;10.89
6163;BANKFINANCIAL CORP;BFIN;18.49;2008-12-01;9.15;13.51;12.08
6169;Biodel Inc.;BIOD;99.84;2008-03-07;44.56;1.55;0.2649
6170;GREEN BRICK PARTNERS INC;GRBK;226.6;2007-09-25;113.2;14.55;5.53
6171;BioScrip, Inc.;BIOS;22.5;2002-05-17;9.88;6.16;1.69
6177;Ballard Power Systems, Inc.;BLDP;35.95;2002-06-12;17.11;2.92;1.36
6180;BioMarin Pharmaceutical Inc.;BMRN;149.13;2002-04-24;6.57;149.13;84.66
6181;BRYN MAWR BANK CORP;BMTC;31.51;2009-03-05;13.49;31.51;25.49
6186;BONSO ELECTRONICS INTL INC;BNSO;9.209;2002-10-08;1.671;2.52;1.343
6187;BANK OF COMMERCE HOLDINGS;BOCH;15.7666666666667;2008-03-11;7.75;7.33;5.816
6188;BofI Holding, Inc.;BOFI;35.635;2008-03-10;1.375;35.635;17.79
6191;B.O.S. Better Online Solutions;BOSC;32.96;2002-05-13;16;3.23;1.7
6192;ANI PHARMACEUTICALS INC;ANIP;375.84;2002-05-22;133.2;71.78;35.46
6193;MODSYS INTERNATIONAL LTD;MDSY;21.49;2002-10-10;2.04;3.3;2.1
6195;BRIDGFORD FOODS CORP;BRID;16.84;2003-03-05;7.25;10.95;8.97
6196;Brooks Automation, Inc.;BRKS;51.21;2002-06-20;24.546;13.37;9.31
6200;BSQUARE CORP;BSQR;16.6;2002-06-06;8.2;12.15;5.51
6201;Biospecifics Technologies Corp;BSTC;68.72;2002-07-17;1.14;68.72;38.04
6205;BroadVision, Inc.;BVSN;733.5;2002-04-02;330.75;6.28;5.83
6207;BALDWIN & LYONS INC -CL B;BWINB;30;2009-03-05;14.72;24.89;24.08
6214;CREDIT ACCEPTANCE CORP;CACC;273.37;2002-12-04;7.212;273.37;180.69
6215;CHINA ADVANCED CONSTRUCTION;CADC;95.88;2009-01-29;12.12;5.78;1.7866
6220;Callidus Software, Inc.;CALD;20.98;2004-03-29;8.79;20.98;17.04
6221;Cal-Maine Foods, Inc.;CALM;63.14;2004-08-10;5.25;63.14;48.63
6225;Camtek Ltd.;CAMT;7.8;2002-04-08;1.92;3.6654;1.8
6228;Carver Bancorp, Inc.;CARV;397.5;2007-12-20;190.5;7.23;2.25
6229;META FINANCIAL GROUP INC;CASH;52.43;2008-03-25;19.01;52.43;38.23
6230;CAS Medical Systems, Inc.;CASM;14.84;2002-10-08;0.34;1.795;1.65
6233;Cardtronics, Inc.;CATM;44.31;2008-10-10;5.1;39.87;31.32
6234;CAVIUM INC;CAVM;76.38;2008-02-06;16.7;76.38;57.38
6235;China BAK Battery, Inc.;CBAK;62.5;2002-12-27;0.4;4.665;2.12
6236;COLONY BANKCORP;CBAN;33.3;2007-09-20;16.6;9.99;9.35
6238;COMBIMATRIX CORP;CBMX;875;2003-02-12;201;2.1;0.52
6243;China Biologic Products, Inc. ;CBPO;142.46;2007-02-15;2.9;142.46;124.72
6244;JUNIPER PHARMACEUTICALS INC;JNP;128;2003-03-14;22.8;15;7.54
6248;COGENT COMMUNICATIONS HOLDIN;CCOI;101;2002-04-09;48;39.89;32.03
6250;CONCURRENT COMPUTER CORP;CCUR;170;2002-03-06;78;7.13;5.13
6253;Cadiz, Inc.;CDZI;275;2002-07-09;104.25;11.56;5.54
6255;CECO ENVIRONMENTAL CORP;CECE;18.83;2002-08-12;1.91;14.89;7.78
6258;CERUS CORP;CERS;58.68;2002-07-03;28.35;6.59;5.57
6259;CEVA, Inc.;CEVA;34.33;2003-02-10;3.41;27.14;22.68
6261;CALIFORNIA FIRST NATL BANCOR;CFNB;19.25;2003-05-23;8.2;14.7;13.25
6265;COMSTOCK HOLDING COMPANIES;CHCI;207.9;2005-12-05;98.28;7.49;1.6666
6277;CINEDIGM CORP - A;CIDM;14.59;2004-08-06;3.3;1.72;0.27
6282;Citizens Holding Company;CIZN;35.41;2010-06-23;17.59;23.99;23.37
6284;Carmike Cinemas, Inc.;CKEC;41.84;2006-05-23;20.41;34.55;22.26
6287;Carolina Bank Holdings Inc.;CLBH;18.44;2008-06-12;8.7;18.44;18
6288;COLLECTORS UNIVERSE;CLCT;25.31;2002-07-24;3.28;24.45;15.29
6290;Celldex Therapeutics, Inc;CLDX;48.12;2002-02-20;12.72;31.78;11.3
6291;Clearfield, Inc.;CLFD;26.09;2002-04-18;2.33;19.7;13.73
6293;CLEAN ENERGY FUELS CORP;CLNE;23.92;2008-10-07;9.78;10.27;2.8
6294;CELSION CORP;CLSN;122.85;2002-05-13;32.4;3.15;1.38
6295;TOWN SPORTS INTERNATIONAL;CLUB;23.78;2007-11-02;11.25;7.01;1.19
6296;COLUMBUS MCKINNON CORP/NY;CMCO;34.02;2002-08-28;6.57;27.36;14.3
6302;CONSOLIDATED COMMUNICATIONS;CNSL;28.6;2008-10-08;11.55;24.43;19.11
6307;COCA-COLA BOTTLING CO CONSOL;COKE;217.46;2008-07-02;34.25;217.46;167.88
6309;Cosi, Inc.;COSI;43.96;2003-02-03;12.4;2.8099;0.56
6310;COWEN GROUP INC-CLASS A;COWN;21.4;2007-11-02;10.67;6.53;2.92
6314;CEPHEID INC;CPHD;63.52;2002-08-02;2.81;63.52;32.93
6316;CAPELLA EDUCATION CO;CPLA;97.58;2008-10-09;36.33;73.84;43.33
6318;CONSUMER PORTFOLIO SERVICES;CPSS;12.4;2002-07-12;1.5;7.34;4.3
6319;CAPSTONE TURBINE CORP;CPST;119.6;2002-02-22;57;14.8;1.27
6321;Cray Inc;CRAY;54.4;2004-03-10;26.64;35.38;33.07
6323;Cardica, Inc.;CRDC;14.32;2006-08-21;5.1;0.66;0.3
6329;Curis, Inc.;CRIS;6.36;2002-02-28;2.66;3.725;1.8
6330;CARDIOME PHARMA CORP;CRME;70.1;2002-07-29;5.325;10.45;5.3
6331;Ceragon Networks Ltd.;CRNT;21.7801;2002-05-21;2.25;1.91;1.19
6333;CROWN MEDIA HOLDINGS-CLASS A;CRWN;14.02;2002-07-01;6.8;6.08;4.54
6335;EPIRUS BIOPHARMACEUTICALS IN;EPRS;829.8;2006-07-27;408;11.47;2.795
6341;Cascade Microtech, Inc.;CSCD;17.02;2008-02-06;7.82;17.02;15.44
6343;Cardiovascular Systems, Inc. ;CSII;104;2006-10-26;51.9;40.98;8.74
6344;Canadian Solar Inc.;CSIQ;51;2007-08-16;7.17;39.09;19.96
6346;CSP Inc.;CSPI;11.27;2006-02-28;5.62;7.73;5.56
6348;CAPITAL SOUTHWEST CORP;CSWC;51.4;2008-11-11;22.5025;51.4;13.81
6349;CTC Media, Inc.;CTCM;31.75;2008-09-17;15.25;4.6;1.86
6350;Constant Contact, Inc.;CTCT;42.93;2008-03-31;14.48;42.93;30.84
6353;COMPUTER TASK GROUP INC;CTG;25.71;2002-08-28;3;8.55;5.95
6356;Calavo Growers, Inc.;CVGW;60.5;2008-07-01;12.05;60.5;51.98
6357;CommVault Systems, Inc.;CVLT;89.45;2008-04-02;11.2;49.13;31.62
6358;Codorus Valley Bancorp, Inc;CVLY;23.45;2008-10-21;10.285;22;20.35
6361;Community West Bancshares;CWBC;16;2008-01-14;7.9;7.25;7.15
6365;CHINA XD PLASTICS CO LTD;CXDC;12.7011;2007-10-05;0.05;6.6;3.22
6366;CYBEROPTICS CORP;CYBE;26.63;2002-08-05;6.25;11.11;8.2615
6370;Cyclacel Pharmaceuticals, Inc.;CYCC;560;2004-09-13;266;1.69;0.35
6371;CYNOSURE INC-A;CYNO;44.67;2008-03-04;21.19;44.67;37.15
6373;CYTOKINETICS INC;CYTK;105.42;2004-07-28;50.88;12.95;7.98
6374;Cytori Therapeutics Inc;CYTX;9.6;2005-01-03;2.38;1.37;0.1743
6376;CITIZENS FIRST CORP;CZFC;27.9;2007-04-05;13.65;14.35;13.98
6378;FAMOUS DAVE'S OF AMERICA;DAVE;34.4;2002-10-23;3.999;34.15;5.98
6389;DepoMed, Inc.;DEPO;33.28;2002-06-06;3.35;33.28;16.66
6390;DESTINATION MATERNITY CORP;DEST;32.54;2003-03-10;9.875;16.64;6.3
6394;DIAMOND HILL INVESTMENT GRP;DHIL;228.79;2002-07-30;4.1;228.79;160.01
6402;DIGIMARC CORP;DMRC;45.14;2012-08-30;21.24;45.14;37.37
6404;Dorman Products, Inc.;DORM;60.71;2008-07-09;3.72;53.15;44.28
6406;DIGIRAD CORP;DRAD;12;2005-04-19;5.57;6.79;5.1
6407;DATARAM CORP;DRAM;60.18;2002-06-05;26.34;3.29;0.7299
6409;DURECT CORPORATION;DRRX;11.6;2002-08-02;5.68;3.23;1.3
6410;Dragonwave Inc;DRWI;14.02;2008-01-09;3.7067;0.9457;0.104
6412;Discovery Laboratories, Inc.;DSCO;2763.6;2002-05-28;432.6;25.2;2.17
6413;DESCARTES SYSTEMS GRP/THE;DSGX;20.51;2002-04-03;4.26;20.51;18.35
6414;Deswell Industries, Inc.;DSWL;19.0533333333333;2006-03-13;9.19;1.93;1.27
6416;DATALINK CORP;DTLK;15.64;2002-06-28;3.31;12.39;7.28
6423;DexCom, Inc.;DXCM;101.91;2006-06-21;12.83;101.91;74.02
6424;DXP Enterprises, Inc.;DXPE;115.2;2002-08-15;0.475;48.85;16.38
6425;DIXIE GROUP INC;DXYN;19.4;2002-09-18;3.47;11.4;4.5
6429;Enterprise Bancorp Inc;EBTC;25.52;2008-11-21;10.02;24.74;21.12
6433;US ECOLOGY INC;ECOL;52.61;2002-07-11;2.301;52.61;33.76
6436;Edgewater Technology, Inc.;EDGW;9.94;2008-06-13;4.94;8.1299;7.6
6437;EDUCATIONAL DEVELOPMENT CORP;EDUC;16.97;2006-08-01;6.75;16.97;10.81
6439;ECOLOGY AND ENVIRON  -CL A;EEI;22.76;2012-07-03;11.259;11.97;9.6
6445;Energy Focus, Inc.;EFOI;152.104;2006-04-06;75.7;27.84;10.67
6446;ENTERPRISE FINANCIAL SERVICE;EFSC;33.87;2008-07-07;15.95;30.28;26.56
6448;eHealth, Inc.;EHTH;62.35;2008-06-30;17.66;16.27;10.3
6449;EASTERN INSURANCE HOLDINGS;EIHI;24.6;2008-11-17;7.8;24.6;24.49
6452;Endologix  Inc;ELGX;18.48;2002-06-18;0.98;17.92;7.75
6453;ECHELON CORP;ELON;319.5;2002-09-20;105.2;15.8;5.41
6454;MATTERSIGHT CORP;MATR;25.78;2002-10-07;3.59;8.07;5.54
6455;ELECTRO RENT CORP;ELRC;21.32;2009-02-23;8.37;13.24;8.15
6458;Elbit Imaging Ltd.;EMITF;1191.4;2003-02-13;75.4;1.967;0.6809
6459;EMCORE CORP;EMKR;62.92;2002-02-21;31.12;8.4;5.84
6460;ENGLOBAL CORP;ENG;17.85;2004-05-04;1.76;2.1099;0.88
6461;EnerNOC, Inc.;ENOC;49.99;2008-02-27;16.31;18.88;4.16
6466;Enzon Pharmaceuticals, Inc.;ENZN;57.03;2002-05-31;28.17;1.72;0.5086
6467;BOTTOMLINE TECHNOLOGIES (DE);EPAY;36.59;2002-06-17;5.8;31.34;29.31
6471;Energy Recovery, Inc.;ERII;12.3;2008-10-23;5.97;8.62;6.19
6474;ESCALADE INC;ESCA;23.11;2003-03-12;6.25;19.97;12.94
6475;Euroseas Ltd.;ESEA;207.9;2006-06-14;90.3;8.4;2.15
6476;ELECTRO SCIENTIFIC INDS INC;ESIO;38.25;2002-07-23;17.4;7.55;5.42
6481;EnteroMedics Inc.;ETRM;959.4;2008-03-19;442.8;18.45;1.32
6486;Exactech, Inc.;EXAC;31.19;2005-11-07;10.88;26.1;18.42
6490;EXFO INC;EXFO;12.96;2002-02-27;6.16;3.94;2.98
6491;Extreme Networks, Inc.;EXTR;16.96;2002-02-25;8.24;4.42;3.7
6492;EZCHIP SEMICONDUCTOR LTD;EZCH;45.27;2002-06-19;6.9;25.29;25.28
6496;FalconStor Software, Inc.;FALC;15.3;2002-05-06;5.51;2.2;1.82
6497;FARMER BROS CO;FARM;38.711;2005-11-14;19.31;32.71;27.53
6498;FARO Technologies, Inc.;FARO;65.37;2002-06-26;1.5;63.51;24.14
6499;FIRST BUSINESS FINANCIAL SER;FBIZ;27.02;2008-07-01;7.005;27.02;22.43
6500;FIRST BANCSHARES INC/MS;FBMS;34.729;2008-06-11;17.3;18.46;16.955
6503;1ST CONSTITUTION BANCORP;FCCY;21.85;2008-07-16;10.7;13.26;11.76
6504;FuelCell Energy, Inc.;FCEL;262.2;2002-06-04;125.16;16.92;5.3
6506;FEDERAL-MOGUL HOLDINGS CORP;FDML;29.5;2008-07-10;14.1;15.64;4.71
6508;FEI Company;FEIC;106.5;2002-07-22;18.53;87.06;71.36
6509;Frequency Electronics, Inc.;FEIM;16.91;2002-07-15;7.22;14.8;9.36
6510;BEAR STATE FINANCIAL INC;BSF;129.75;2008-01-07;58.95;11.17;9.17
6513;FUWEI FILMS HOLDINGS CO LTD;FFHL;17.5;2007-03-05;8.5501;1.18;0.68
6527;FLEXSTEEL INDS;FLXS;47.98;2006-11-02;12.12;47.98;42.14
6533;Amicus Therapeutics, Inc.;FOLD;18.23;2008-10-27;7.76;18.23;7.51
6537;Republic First Bancorp, Inc.;FRBK;16.5;2007-07-24;8.16;4.62;4.16
6539;FreeSeas Inc.;FREE;57600000;2006-12-26;14743125;2475;0.1654
6547;First Solar, Inc.;FSLR;311.14;2008-10-07;128;72.03;66.44
6549;Fuel Systems Solutions, Inc.;FSYS;59.59;2002-07-23;16;11.41;4.04
6552;Fuel Tech, Inc.;FTEK;37.93;2002-10-10;3.3856;3.41;1.91
6557;FIRST UNITED CORP;FUNC;26.8;2008-12-16;13.3;11.6999;9.8499
6563;GLOBAL-TECH ADVANCED INNOVAT;GAI;39;2005-06-29;19.48;8.3;8.13
6564;GAIAM INC-CLASS A;GAIA;30.45;2002-07-17;10;7.69;5
6565;StealthGas, Inc.;GASS;19.5;2008-10-07;8.28;7.02;2.83
6569;Gencor Industries Inc.;GENC;32.29;2002-07-10;2.15;13.01;11.48
6574;GERON CORP;GERN;16.15;2002-06-11;4.61;5.12;3.2
6575;GUARANTY FEDERAL BNCSHS INC;GFED;30.42;2008-07-08;15;15.44;15.1
6577;GENERAL FINANCE CORP;GFN;9.89;2008-07-21;4.9;9.29;4.1401
6582;Genomic Health, Inc.;GHDX;37.49;2010-06-30;12.93;35.25;32.45
6583;GIGAMEDIA LTD;GIGM;123.05;2002-04-01;3.35;4.65;2.47
6584;G-III APPAREL GROUP LTD;GIII;72.9;2007-11-20;6.375;72.9;45.38
6585;Gilat Satellite Networks Ltd.;GILT;115.4;2002-04-04;57.2;6.9;3.37
6588;GOLDEN ENTERPRISES;GLDC;4.85;2003-02-11;2.24;4.85;4.6
6589;GREAT LAKES DREDGE & DOCK CO;GLDD;10.18;2008-03-26;5.07;8.17;3.15
6591;Glu Mobile Inc.;GLUU;14.67;2007-11-02;6.98;6.99;2.38
6597;GenVec, Inc.;GNVC;48;2002-06-28;22;4.31;0.5199
6603;GAMING PARTNERS INTERNATIONA;GPIC;25.77;2005-01-28;12.4;12.71;9.05
6604;GREEN PLAINS INC;GPRE;50.5;2006-09-06;25.11;32.86;17.81
6611;GSI Technology, Inc.;GSIT;10.0925;2007-08-13;2.88;5.9;3.69
6614;Chart Industries, Inc.;GTLS;130.17;2008-09-29;24.74;43.19;15.86
6617;GTx, Inc.;GTXI;23.3799;2008-01-18;11.31;1.57;0.57
6618;Guidance Software, Inc.;GUID;17.15;2008-07-14;8.57;10.07;4.75
6622;Hawaiian Holdings, Inc.;HA;39.41;2002-11-21;2.2;39.41;31.58
6624;HALLMARK FINL SERVICES INC;HALL;17.15;2003-07-29;3.06;13.16;11.1
6625;Halozyme Therapeutics, Inc.;HALO;24.75;2004-08-06;2.15;24.75;10.38
6631;Haynes International, Inc.;HAYN;97.84;2008-01-16;47.05;51.7;30
6635;Harvard Bioscience, Inc.;HBIO;10.73;2002-06-12;4.801;6.7;2.9
6636;HORIZON BANCORP INDIANA;HBNC;28.15;2008-11-18;7.02222222222222;28.15;26.01
6639;Heritage - Crystal Clean, Inc. ;HCCI;22.45;2008-12-09;9.2;15.83;9.54
6642;HACKETT GROUP INC/THE;HCKT;19.52;2002-06-24;4;19.52;14.81
6647;HopFed Bancorp, Inc.;HFBC;18.5;2009-02-03;8.75;13.38;11.65
6648;HF FINANCIAL CORP;HFFC;24.43;2008-10-07;11.48;19.65;16.38
6654;HUDSON GLOBAL INC;HSON;27.85;2006-05-10;13.91;3.06;2.77
6667;Harmonic Inc.;HLIT;14;2002-05-07;6.91;7.92;3.3
6671;Hansen Medical, Inc.;HNSN;388.7;2008-01-29;191.9;11.2;1.56
6674;Home BancShares, Inc.;HOMB;46.52;2009-03-05;7.565;46.52;35.01
6676;CRAFT BREW ALLIANCE INC;BREW;17.78;2008-05-12;3.98;14.17;8.28
6687;HealthStream, Inc.;HSTM;39.46;2002-09-27;0.79;32.14;20.45
6688;AVIAT NETWORKS INC;AVNW;22.1;2008-01-31;10.89;1.5;0.65
6689;REMARK MEDIA INC;MARK;97.8;2007-12-03;48;5.18;4.31
6692;Heartware International, Inc.;HTWR;104.66;2015-09-29;50.51;94.47;34.5
6695;Hawthorn Bancshares, Inc.;HWBK;42.5;2008-07-17;19.51;15.85;14.95
6696;HOUSTON WIRE & CABLE CO;HWCC;30.7;2007-11-02;13.85;11.45;5.21
6699;HYDROGENICS CORP;HYGS;237.5;2002-06-03;113;15.57;7.73
6703;INTL FCSTONE INC;INTL;47.93;2002-05-29;0.75;37.15;27.13
6708;ACTUA CORP;ACTA;29;2002-03-25;14;16.76;9.73
6712;PENDRELL CORP;PCO;6.32;2002-07-17;1.5;1.61;0.5101
6713;ICONIX BRAND GROUP INC;ICON;44.22;2002-09-05;2.2403;36.39;5.76
6718;Idera Pharmaceuticals, Inc.;IDRA;15.41;2002-08-07;6.8;5.14;1.74
6719;I.D. Systems, Inc.;IDSY;25.38;2002-05-14;5;7.4;4
6721;INTEGRATED ELECTRICAL SERVIC;IESC;36.17;2006-08-11;12.13;11.61;11.03
6727;INFOSONICS CORP;IFON;16.765;2004-12-10;1.495;3.18;1.437
6728;INTERFACE INC;TILE;26.45;2002-07-30;4.1;26.45;15.95
6730;INTERNET GOLD-GOLDEN LINES;IGLD;35.25;2002-10-29;0.89;12.1203;9.52
6734;INFORMATION SERVICES GROUP;III;8.3;2008-10-08;3.98;4.81;3.32
6737;Insteel Industries, Inc.;IIIN;29.74;2002-02-13;0.165;25.39;22.87
6739;INTRICON CORP;IIN;14.7;2003-04-28;1.3;8.5;6.07
6741;Illumina, Inc.;ILMN;240.02;2002-05-22;3.055;240.02;176.71
6743;ImmunoGen, Inc.;IMGN;19.67;2002-04-26;7.79;19.39;9.8
6744;INGLES MARKETS INC-CLASS A;IMKTA;56.43;2007-11-19;21.14;56.43;36.35
6745;IMMERSION CORPORATION;IMMR;20.5;2002-02-14;2.75;13.94;8.29
6746;Immunomedics, Inc.;IMMU;20.9;2002-06-03;9.65;5.35;1.98
6747;INTERNAP CORP;INAP;27.1;2002-03-20;8.5;10.7;3.93
6749;INCYTE CORP;INCY;131.47;2002-04-09;9.82;131.47;79.4
6750;GLOBAL INDEMNITY PLC;GBLI;51.92;2008-07-29;24.26;29.78;29.13
6752;Infinity Pharmaceuticals, Inc.;INFI;50.09;2002-07-18;17.76;16.53;6.57
6753;INFINERA CORP;INFN;27.05;2008-01-03;12.68;24.72;14.99
6754;INTERACTIVE INTELLIGENCE GRO;ININ;81.19;2002-04-04;4.319;48.72;23.05
6757;INNODATA INC;INOD;9.84;2002-06-07;1.57;3;2.42
6759;Intersections, Inc.;INTX;27.24;2004-07-29;13.53;3.88;2.45
6760;InnerWorkings, Inc.;INWK;18.69;2008-10-08;9.05;8.56;6.71
6762;Innospec Inc.;IOSP;58.7;2003-05-16;6.45;58.7;47.27
6763;INTELLIPHARMACEUTICS INTERNA;IPCI;77;2002-06-24;24.5;3.71;2.31
6766;IPG PHOTONICS CORP;IPGP;100;2008-10-24;13.66;100;81.49
6767;Innophos Holdings, Inc.;IPHS;62.62;2008-10-02;19.08;62.62;25.88
6769;Impax Laboratories, Inc.;IPXL;51.31;2002-03-26;6.7;51.31;40.06
6772;IROBOT CORP;IRBT;45.54;2006-07-18;18.07;36.95;32.19
6773;Iridium Communications Inc ;IRDM;11.55;2011-10-07;5.52;11.11;6.72
6778;IRIDEX CORP;IRIX;13.09;2002-07-15;2.8144;10.79;9.04
6780;IONIS PHARMACEUTICALS INC;IONS;77.08;2002-05-10;10.291;77.08;45.47
6785;INVESTORS TITLE CO;ITIC;102.41;2009-03-03;25;102.41;86.09
6788;ITURAN LOCATION AND CONTROL;ITRN;25.94;2008-10-06;9.18;25.94;17.23
6790;Intevac, Inc.;IVAC;30.6;2002-06-28;2.5;7.18;4.49
6794;IXYS CORPORATION;IXYS;16.37;2002-06-20;5.95;16.37;11.61
6799;JACKSONVILLE BANCORP INC FL;JAXB;779;2008-06-18;388.002;19.1;16.26
6800;JAZZ PHARMACEUTICALS PLC;JAZZ;193.02;2008-04-01;8.75;193.02;132.82
6801;John B. Sanfilippo & Son, Inc.;JBSS;64.72;2004-05-21;27.03;64.72;50.99
6803;Communications Systems, Inc.;JCS;20.6;2012-09-17;10.26;12.08;7.5
6806;Jamba, Inc.;JMBA;62.2;2007-10-19;30.95;16.8;12.94
6807;JOHNSON OUTDOORS INC-A;JOUT;34.86;2002-10-01;9.7;34.86;20.74
6813;KAISER ALUMINUM CORP;KALU;88.68;2008-08-07;43.55;88.18;75.06
6815;KEWAUNEE SCIENTIFIC CP;KEQU;20.12;2005-05-13;6.9;18.48;16.62
6818;KENTUCKY FIRST FEDERAL BANCO;KFFB;15;2011-08-12;7.49;10.2074;9.31
6820;Kirkland's, Inc.;KIRK;28.72;2004-07-12;10.45;28.72;12.16
6822;KULICKE & SOFFA INDUSTRIES;KLIC;21.15;2002-07-17;10.46;16.51;10.09
6827;Kona Grill, Inc.;KONA;28.42;2008-01-17;10.57;28.42;16.71
6829;KOPIN CORP;KOPN;14.6;2002-05-06;6.88;4.36;1.95
6830;KOSS CORP;KOSS;53.005;2002-08-15;8.375;3;1.65
6833;KEY TRONIC CORP;KTCC;13.1;2002-05-24;0.969;12.0699;6.63
6834;Key Technology, Inc.;KTEC;39;2004-11-09;9.25;13.32;7.49
6836;KVH Industries, Inc.;KVHI;33;2004-02-20;15.21;15.65;8.48
6838;MULTI-COLOR CORP;LABL;79.38;2008-11-19;13.52;79.38;60.96
6839;GOLDEN ENTERTAINMENT INC;GDEN;37.2;2002-10-18;4.03;10.66;9.94
6840;Lakeland Industries, Inc.;LAKE;29;2005-05-05;13.02;15.34;11.59
6841;Landmark Bancorp Inc.;LARK;31.35;2009-02-03;15.5;27.74;24.57
6853;LIGAND PHARMACEUTICALS;LGND;144.12;2002-07-09;57.24;111.85;102.57
6855;LHC GROUP INC;LHCG;51.12;2008-04-11;16.39;51.12;38.46
6858;Lincoln Educational Services Corporation;LINC;28.1;2010-08-10;14.04;3.1;2.9
6860;Lionbridge Technologies, Inc.;LIOX;11.05;2002-05-06;1.7;6.4;4.68
6861;Limelight Networks, Inc.;LLNW;23.13;2007-08-09;8.99;4.39;1.28
6862;LeMaitre Vascular, Inc.;LMAT;17.77;2008-03-05;3.65;17.77;14.55
6863;LMI Aerospace, Inc.;LMIA;28.65;2002-09-16;3.06;14.62;9.79
6864;LUMINEX CORP;LMNX;26.4;2002-04-02;7.34;22.81;19.66
6868;LogMein, Inc. ;LOGM;73.93;2012-07-27;23.255;73.93;54.48
6870;;;433.638461538462;2002-05-02;184.569230769231;14.9507692307692;0.65
6872;Grand Canyon Education, Inc.;LOPE;50.73;2011-04-13;13.51;46.95;37.92
6873;LORAL SPACE & COMMUNICATIONS;LORL;85.07;2008-01-25;25.86;74.53;33.7
6875;Liquidity Services, Inc.;LQDT;65.26;2006-08-10;9.25;10.94;6.39
6877;Lake Shore Bancorp, Inc.;LSBK;15.5;2008-12-30;6.65;15.5;13.35
6879;LATTICE SEMICONDUCTOR CORP;LSCC;22.88;2002-04-25;11.41;7.36;5.08
6884;XCERRA CORP;XCRA;82.23;2002-06-20;40.83;10.45;5.45
6886;Lifeway Foods, Inc.;LWAY;21.9;2004-05-10;6.67;21.9;12.24
6887;Lexicon Pharmaceuticals, Inc.;LXRX;84.28;2002-06-03;42.07;15.74;10.52
